idx	Title	Content 
2	1947年（民36年，37歲） 8月11日　月	早晨寫信給碧蓮，今天又接到她兩封信，說據翁氏調查的結果，她父親的上訴書類都押在警備司令部。早晨帶李當發、賴兩君見陳炳煌商洽採用他們二位為海員事，又訪問海員工會王總幹事振銘領帶看房子去。下午訪問楊景山兄，聽他自上海回來的種種消息。一同到旅館找李清漂兄，一別竟兩年多了，見他很高興，帶他到建設廳見楊蘭洲兄。
2	1947年（民36年，37歲） 8月12日　火	早晨與李當發君找吳國楨為蓋章於嘆願書，他的美意說一部分提出黨部，而且他可以介紹。十點拜訪鐵路管理委員會華總務處長，託他到彭司令部那邊當面給說說情，准予釋放，交保自新，他答應一定要奔走一趟。十一點找林炳崑兄去，請他對紐先銘副司令懇請轉呈陳情書與彭司令，並不十分有熱意，但非靠他也沒有辦法，勉強利用他。午飯後找黃參謀上校去，一點兒沒有用處，很失望。又拜託景山兄，請他內遞給調查邱耕心。四點半訪問吳國信，因他沒有功夫，今天不能到黨部見主任委員去。下午六點半在小安料理店以東北會為中心歡迎李清漂君，參加人有鄭瑞麟、楊蘭洲、許建裕、黃千里、高湯盤，三位邱，一共十位，宴後又被清漂兄請到一酒家喝到十二點多鐘，回到家裡已經是一點多鐘了。今天宴會又是多半談我與碧蓮之戀愛關係，怎麼會這麼多人知道。
2	1947年（民36年，37歲） 8月13日　水	早晨寫信報告碧蓮昨天的活動情形。十一點到林朝權家去，沒在。到中南坐一會兒，到省立工業技術養成所託當局給魏主任親戚給留兩個位子。今天回家睡午覺，下午四點半找吳國信兄，一同見台灣國民黨部主任委員李翼中，提給他陳情書，懇求他以黨的立場給幫忙，他說要想辦法。晚上母親又來說，要等與碧蓮結婚不了時，因她的父親未知何時纔能出來。想來想去，我也頓覺苦惱，我實在愛她，我願意與她結成一對很美滿的夫婦，我請求母親忍耐。
2	1947年（民36年，37歲） 8月14日　木	早晨整理日記並寫信報告徐鄂雲兄所囑託之事的辦理情形，會計清算技術室發表調在工程組服務，很覺詫異，我並不是技術人才，真是亂來。我的主要工作恐怕是驗收，借〔藉〕此機會到處出差，也不錯，因現在腦筋亂如麻，無法辦事。午餐後到「國際戲院」看「沙羅美」去，很不錯，裝Anna Maria的主演女郎，有些像碧蓮，希望她能與Salome那樣烈情之女。
2	1947年（民36年，37歲） 8月15日　金	早晨帶三個孩子本想乘七點二十分的普通車到彰化，沒有趕上八點半的快車，二姊、娥仔也同車。到彰化，娟娟、淑慎等六個姐妹兄弟都來迎接，娟娟與元吉到月台裡來，淑慎一見我好像有些不好意思，三個小孩讓給她們，我被莊永和君邀同到一喫茶店吃中飯去。一會兒彰化土建公司董事長劉見村先生來見，三點半會同彰化站長、李工務分段長驗收彰化車站天橋新築工程，完畢拍一個兒紀念照像，乘四點二十五分的車到台南，碧蓮到車站來迎接。一同到青年旅舍24號談了一會兒她就走了，使我很失望，她說晚上不自由出門，並且丟了兩個弟弟。在旅館真無聊，本想可以與她談到半夜，不料到台南來找無聊，但是也許累的關係，十一點也就睡著了。
2	1947年（民36年，37歲） 8月16日　土	早晨八點半碧蓮來訪，報告今天夜快車要到台北去，務必一同去。……在「紅雀」吃中飯，乘下午一點二十分的車到彰化。車內碰見蔡謀海談日本現狀很詳細，又碰見賴尚崑君談東海岸方面商況，又碰見林鳳麟兄託送楊明發君的事情。到彰化下車後就訪問彰化土建公司，由常務董事魏玉章君招待到古月旅館去，在旅館與他還有顏工務所工手三人喝酒，喝到十點半方告辭。回到岳父家裡，恰四妗自北回彰，瑪莉、璃莉都已睡著了，唯有宗仁還很高興的與淑茹遊玩，每次淑慎都很早睡覺，今天她不睡覺陪我到過夜半一點多鐘，未知何故，岳母又特命淑慎、元禧、元佑送我到車站。我看淑慎今天很高興，如果啊！我能與淑慎能結婚，那麼我是多麼高興，一輩子是怎樣有著光明的前途，但是年齡隔閡我們，境遇不許我們團圓，這也是命運使然，無可奈何。碧蓮過來、三個孩子睡覺，與她談得很親密，想這次她到台北可住一兩個禮拜。
2	1947年（民36年，37歲） 8月17日　日	因昨夜沒睡好，今天相當睏，碧蓮帶柯太太一同來住家裡，柯太太也與碧蓮一樣的命運，她的先生為二二八事變被當局所誤會，被判徒刑十二年，因此協同合作到北來運動。今天她們到北就訪問警備司令部蔡挺起少將去，十一點多鐘回來，據說將要把他們的案件移交給高等法院辦理，如果到法院想可以比較好辦一點兒。下午彰化工務分段，顏工手、李包工來訪，談二個鐘頭回去。午飯時銀河君來訪，一塊兒吃午飯，兩點多鐘回去。晚飯後她們又找蔡少將去，十一點多鐘方回來，知道此案將移交法院。
2	1947年（民36年，37歲） 8月18日　月	早晨會同顏工務分段長一行驗收大嵙崁溪橋南台工程去，特開摩托車，很覺爽快，十點多回來到公司去。……
2	1947年（民36年，37歲） 8月19日　火	今天本繼續出差，沒有上班在家休息，一早她們就去出。午飯後她們又出去，四點多鐘纔回來，柯太太說事情已經告一段落，她今晚要乘夜車回南，碧蓮也說她要同車回南，使我很生氣。我——我是抱著熱烈的愛情，為要見她一面不辭百里之遠，不顧這樣的熱天氣自北而南，然後她家裡也沒有急事，尤其希望她逗留兩三天可以與葛檢察處長見面工作，但她拒絕一定回南，於此對她宣告，此後我絕不到台南，也不預期與她見面。她好像很受刺激，但我故意也不安慰她，因我想使她難過。晚餐後八點帶了三個小孩，送她們到房後的一條小道，別了。回家來覺得無限寂寞，心身俱累，雖然鋤仔來也不招呼他，入床就睡。
2	1947年（民36年，37歲） 8月20日　水	早晨到基隆港務局見趙工務組長，先看廢鐵後，在會議室監票〔標〕，投票〔標〕的一共三十二家，到的二十三家，正中行以31,000元的價格得票〔標〕。午飯被趙組長招待吃廣東料理，乘一點四十分的車回北。到了公司，寫一封信給碧蓮，稍微責怒她，如果她不高興我的過火的行為，那麼我到了訂婚以前一指也不染，看她要回甚麼樣的信來。十七點林以德君來訪、雜談。下午六點半到三連兄事務所開合豐行股東會議去，都是頭痛的事情，三連兄與哲民兄竟當面衝突起來，我就中仲裁他們。實在合豐行到這個地步，也不是三連兄的責任，也不是哲民兄的責任，實在是政治腐敗使然的。合豐行用了很多的錢，已判了無罪，應該早就啟封，已閱過兩月有餘，至今毫無動靜，這誰都想不到的，如今損失實在很大，以至於股東惱出種種的意見。我提出條件與他們調和，結果解決全盤問題。
2	1947年（民36年，37歲） 8月21日　木	早晨九點多鐘，月娥自香港回來，因沒有接著，但還沒有受甚麼損失，乃放心。十點半楊明發君來訪，一同到高義閣旅館找天賦哥去，研究進行方案，我指示到人事處與民政廳長解說，一同到中南吃飯。兩點帶林以德君到基隆港務局交涉梧棲的租金。晚餐後被姊夫請，共祝燕美合格初中。
2	1947年（民36年，37歲） 8月22日　金	早晨明發君來訪，一同訪問蘭洲兄，本想請他給介紹民政廳副廳長解說他的冤情，後來看民政廳與此事件沒有多大關係，也就罷了。十點半吳國信君來訪，提起基隆房子事情與林秋錦的婚姻問題，恐怕都不能成功。午餐時洪天裕君與楊子文君來訪，因沒事碰著林以德君，一塊兒談話吃冰激陵去，再訪問景山兄、乙金兄去。下午月娥來談得好久，與她開很多的玩笑。昨天接到碧蓮的熱烈的信，我故意對她的態度相當成功，往後她大約可以照我的意思行動。今天是七娘媽祭，憶起牛郎織女一段豔史。九點訪慶華君去，與他商量張旭昇事件的進行方法，據說可能在台北受判，如能這樣，我們的工作可能有成功的希望。
2	1947年（民36年，37歲） 8月23日　土	早晨七點半拜訪啟清兄，據說對月娥要〔有〕戒心，因看這女子並不純情，想不到衣料竟如此貴，我當然也不高興，因啟清兄面子上纔交她，如啟清兄沒有意思，毫無意義，往後對她當然得冷淡。午飯時金鐘兄來訪，談買花生油與煤油的事情。今天寫信給碧蓮與慶華談的消息，回家後接到碧蓮兩封信，說警備司令彭正式通知她，張旭昇「撤消〔銷〕原判」，我也很高興。她要求我立刻到台南去，但是未決定審判的地方以前，到台南也沒有意義，無法活動，所以告訴她，如有必要時，禮拜二到台南去。
2	1947年（民36年，37歲） 8月24日　日	朝晨訪問慶華君，沒在，回家睡覺。十一點碧蓮來信，說要我到台南，若不然她要到台北來，現在未知審判地方，到台南也沒有用處，請她禮拜一晚車來。下午五點喜仔來訪，說圓花一行昨天來北，務必請決定婚姻。下午八點半訪問廖太太，告訴她與碧蓮的一切情形，因此與圓花無緣，使她斷念，十二點方回家。
2	1947年（民36年，37歲） 8月25日　月	想不到碧蓮早晨七點多由台南來了，很高興。九點石錫勳兄來訪，雜談。十點半與碧蓮出去，找葉先生，沒在。到公司吃午餐，飯後到「國際戲院」看電影去，到喫茶店吃冰激陵後又到台北旅館找葉先生去，又沒在。下午四點洪天裕君來訪，與他談輸入魚船問題，六點與碧蓮同車回家。晚餐後周太太來訪，她說要搬到昭和町去。彰化女子中學某教師來訪（忘了他的姓名），談些學校情形。晚上八點半帶碧蓮訪問慶華君去，因看他家裡有來客，也就不上去。與碧蓮到板橋國民學校高台看月亮，夏夜的風又真涼快，……實在是人生最快樂的一頁。農曆10日的月亮又是那樣撒嬌，又是那樣醉人，碧蓮！……我應當以十二分的愛情來愛妳，纔對得起妳。十點半回家，談了一會兒，吃了龍眼各自就寢。
2	1947年（民36年，37歲） 8月26日　火	叫碧蓮早晨訪問翁金護君，探知書類送達機關，因未知台北或者台南高院，無法運動。早晨在交處沒有事情做，也就完成在舊都病之兩個月的慘痛日記。午飯十一點碧蓮來訪，一同回家，下午四點一同出去。晚飯後她也不回來，因月亮很好，獨自到外散步，正好賣藥唱歌仔曲，唱得很可笑，就聽她唱。碧蓮差不多十一點方回來，心裡有些焦急，但深信她的理智與能幹，決不會有何差錯，一回來纔知道，有不良分子追她，她害怕得跑回來。她報告會同翁金護接見邱耕心的結果，書類8月18日經已由台北警備司令部送到高雄司令部，不久將移交給台南高院，因此司令部沒有運動的必要，我們的目標決定在台南高院運動解決辦法。……
2	1947年（民36年，37歲） 8月27日　水	這幾天與碧蓮談得很晚，心身俱累，下午七時回家。碧蓮實在可愛，當初我擔憂她的性質相當嬌嫩，如今我對這個問題可以不必憂慮。晚飯後一同訪問陳慶華君去，與他商量進行辦法。今天因在草山玩得太累，回家就睡覺。
2	1947年（民36年，37歲） 8月28日　木	早晨帶碧蓮到高等法院見葛首席檢察官去，擬請他給介紹台南高院程檢察官，他說因所屬關係，不便介紹，不過可以通信代為辨明。十一點多又麻煩吳姊夫到高等法院訪問許書記官長，據說他不認識程檢察官，在公司吃午飯後就回家。後天舊曆7月15日中元節，碧蓮在家給做◆〔種加上草字頭〕子。晚上起每秒三十公尺的暴風襲台北，隔壁的圍牆都倒了。……
2	1947年（民36年，37歲） 8月29日　金	昨夜襲來的暴風愈加厲害，無法出門，早晨沒有上班，因瓊仔、池仔、足仔都到外邊煮◆〔種加上草字頭〕子、做糕去，家事都由碧蓮做，好像新娘子，愈看愈可愛。下午冒大風上班，碧蓮因做糕去，下午七點纔回來。因這幾天都很累，早就睡覺。……她一切都很聰明，使我陶醉快樂。
2	1947年（民36年，37歲） 8月30日　土	早晨乘快車到基隆港務局出差去，工務組長趙兄與他先商量松風丸投票〔標〕方法，因投票〔標〕唯有四家，乘十一點二十分的車就回來。今天是農曆7月15中元節，家裡也拜好兄弟，相當熱鬧。六點多鐘賴尚崑兄帶陳太太、莊太太來訪，為解求〔救〕莊太太丈夫莊茂林事來商量。晚餐也請燕生、燕平、燕琛來過節。九點帶碧蓮訪問邱耕心（軍法處督察）先生去，給他要台南高院陳推事一封介紹信，又找蔡挺起少將，沒在，就回來。今天碧蓮很高興，與她談很多的事情。……
2	1947年（民36年，37歲） 8月31日　日	早晨五點鐘就起床，與碧蓮乘七點二十分的車到彰化，途中二姊由大甲上車，到彰化換乘快車，正好啟清兄、啟川兄、石純兄三兄也同在此快車。初面識啟川兄，很覺能投機，與他談的很多關係台灣政治問題，並且託他明天一同到高雄要塞司令部，都受他承諾，在台南分袂。晚飯後帶碧蓮訪問張台南師範校長去，懇求他此後必須繼續幫忙，與他談四十分鐘，辭走。再到翁金護先生家，都沒在，就住在碧蓮家裡。
2	1947年（民36年，37歲） 9月1日　月	早晨八點半鐘出門，帶碧蓮先到台南高院拜訪陳推事，託他幫忙，看他沒有多大力量。乘九點四十二分的車到高雄，因時間不早，改自下午去，與啟川、啟琛二兄雜談台灣的政治。午飯到「新高雄酒樓」被啟川兄招待，同席有啟琛兄、葉君、碧蓮，主客一共五人。餐後啟清兄也來，下午三點半請啟川兄帶我們到高雄要塞司令部去。司令、參謀長都沒在，恰好項主任克參〔超〕上校招呼我們，書類是來的，而且他說可以特別提前送給台南高院，因達到目的，很高興就搭四點三十五分的車回台南。六點多鐘嘉義賴太太、台南彭太太也來訪，都為夫訴冤，懇請幫忙。有德君也來訪，談了一會兒。飯餐後八點就出門，與碧蓮到「南風茶房」談了一會兒，乘十點的快車回台北。
2	1947年（民36年，37歲） 9月2日　火	六點五十分到台北上班，因昨天沒有睡好，也沒有精神做事，十點半就回去睡覺。瑪莉、璃莉學校已經開學，只剩宗仁一個遊玩。啊！五歲他就沒有母親，實在可憐，與碧蓮結婚以後，未知家庭是否能圓滿？想到此點，萬感交迫。下午四點又上班，因很累，晚上早就睡覺了。
2	1947年（民36年，37歲） 9月3日　水	早晨寫〔信〕謝謝陳啟川，今天是九三勝利紀念日，兩年前！啊！兩年前！那時候是多麼幸福啊！真想不到勝利會帶給我這樣慘淡的命運，想起九三在唐山時，五臟將裂，豔致而溫柔的淑英已在九泉之下，華美的家庭零落到此地步。交通處派我參加中山堂與圓山敬祝會，在敬祝中我只憧憬過去的懷想，這青天白日與過去在北平是一樣的，然而我的命運皆非了。午飯到中南吃去，先是李清奇兄來訪，為了買土地冤枉事給他介紹陳慶華君，劉萬與李金鐘君來訪，他們要我動員鐵路員工一萬五千人來應援林子畏競選立法委員。林子畏我是不認識的，我約他們見一見再考慮。到交處中途碰著吳三連兄，據說他將由台南縣參加競選國民大會代表，我很贊成，但是他又要我應援謝南光競選立委，剛答應林子畏，現在又來了謝南光，未知怎麼決定好。今天整理張旭昇氏申訴理由書給寄去了。晚上與吳姊夫談談去。據二姊說，近來母親的身體頗為衰弱，叫我預備後事，使我很難過。我希望家母再能活十年、二十年，看看她可憐沒有母親的孫女，如果萬一有不幸，我的家庭不知道要變得怎樣？與碧蓮的結婚又因她父親的不幸，短期間無法實現，實在使我進退兩難，啊！命運為甚麼這樣慘酷呢！
2	1947年（民36年，37歲） 9月4日　木	早晨寫幾封信，三連兄來訪，要我為肇嘉哥解消戰犯嫌疑連名嘆願書簽名，董萬山也自台中來訪，大家談了一會兒就走了。午飯時，星賢君、劉萬兄來訪，雜談社會問題。今天寫一封信給圓花，約她下禮拜一見面，想把實在情形告訴她，使她斷念與我的婚姻。晚上翠瓊帶夏太太來訪，她是在美國成長的，談了一會兒就走了。乘十點的快車赴高雄，中途自台南碧蓮上車，一同到高雄。
2	1947年（民36年，37歲） 9月5日　金	快車八點到高雄，先與碧蓮視察高雄市，破壞得難堪，〔也〕許在台都市中，破壞最烈者以高雄為首。九點半到南和公司，與啟琛兄談赴日問題，啟川兄十點半纔來，先到他公館，坐了一會兒，加他太太四個人坐他的汽車到台南。先在「貴賓館」由碧蓮請吃午餐，飯後在碧蓮家小憩。四點到楊文富商行會同啟川兄一同到高等法院。先到孫院長調查警備司令部的書類是否已經來到，調查結果還沒來，因對孫院長早到他高堂說明過，今天唯希望他再給幫忙，由他給介紹程首席檢察官。因不准予家族會面，我與啟川兄二人去，略加說明並把呈文嘆願書交給他。他的態度和譪而懇切，約一定幫忙，如此我很有希望，很高興告辭，孫院長務必要請吃晚餐，後來與啟川君、通譯、主審四人到鐵路飯廳吃晚餐。飯後與他們告別，報告碧蓮以今天之情勢頗有不起訴之可能，到碧蓮家裡又與有德君再吃晚飯，彭太太又來求幫忙，下午八點半告辭張太太。……
2	1947年（民36年，37歲） 9月6日　土	碧蓮八點來旅館，乘九點的快車一同到新營，吳敦燦到月台來迎接，用他的汽車給送到關子嶺飯店。他說吳君病，而且要哺乳，他就走了。關子嶺想不到這樣好的地方，因地高相當涼快，旅館的設備也不錯，現在避開人目，在旅館與碧蓮談了很多關於結婚後的一切生活問題，……，晚飯後一同登山看風景，晚上打乒乓球。
2	1947年（民36年，37歲） 9月7日　日	早晨九點方醒，吃早餐後又睡覺。一點吃午飯，乘三點的公共汽車到後壁，一同到嘉義，想見一見曾人模太太，找了兩個鐘頭找到鄭瑞麟公館，見了太太、小孩，她們都很平安，但是曾太太聽說已經搬回到北港去，很失望，碧蓮乘九點一刻的車回台南，我乘十一點半的快車回台北。
2	1947年（民36年，37歲） 9月8日　月	郭耀庭君同車來北，沒有回家就到交通處，也沒有甚麼變化。早晨筍山號造營廠陳春林君、楊蘭洲、莊秘書（營建局）來訪，談了一會兒就走了。因昨夜睡不太好，本想早回家一睡，因來客不得回去。到了下班回家，宗仁一看見我高興得不得了，真有一點對不起他們，最近一個多月差不多都與碧蓮在一起，所有的放假都沒有工夫與小孩遊玩。午飯後就睡覺，本與圓花相約兩點在公司一見，但一直睡到三點方醒，與圓花無緣，最後一見都未能實現。下午月娥還來12萬元。晚飯後與吳姊夫談去，聽說林喜一砂糖事也許可以解決，如此就萬幸。
2	1947年（民36年，37歲） 9月9日　火	早晨沒事，看這幾天都沒看的報。午飯後賴尚崑君與劉萬君來訪，談了一會兒。四點與吳姊夫為林喜一砂糖事找劉旺才律師。下午把月娥押品還給她。晚上九點多子秋君與和貴君來訪，雜談婚姻事情。
2	1947年（民36年，37歲） 9月10日　水	早晨看了一點公文作法，十點鐘到烈火君那邊談去，再到南豐行對石錫純君解決房租事。十一點見郭欽禮，談起石棉工廠頗感興趣，找劉萬兄商量，定下午五點再商洽。下午兩點林喜一君到中南來解決砂糖事，所說各節都不合道理。四點多到交通處遇著大雨，因市內各水溝不通，滿街積水，不能走，差不多六點纔到交處。因這幾天很累，九點就睡覺。
2	1947年（民36年，37歲） 9月11日　木	早晨接到碧蓮來信，說台南縣市二二八關係者李國澤外19名交保自新，但張旭昇氏連書類都還沒移交法院，意氣消沉，今天寫信鼓勵她、安慰她。九點陳仲凱君來訪，略談平津事情。下午又治療腳氣去，今天已經第四次的X光線了，然而都沒有轉好。昨天一雨，今天秋色深矣。碧蓮來信說公文已經從高雄要塞司令部移交台南高院，未知將來結果如何。這幾天身心很累，一躺就睡覺。
2	1947年（民36年，37歲） 9月12日　金	十二點拜訪啟川兄於光漢旅社，一點半同他太太三個人到勵志社請他們吃午餐，再到中南休憩。林喜一竟不來，也許非訴訟無法解決。今天沒有接到碧蓮來信，因她回家到歸仁，無暇做信，但是很覺枯寂。
2	1947年（民36年，37歲） 9月13日　土	十點半到商會見啟清兄報告啟琛兄赴日事、洋服布事，再到劉旺才律師打聽林喜一事件之經過，又到五〔伍〕順行託王錦江君解決此問題。下午一點到志誠行與劉萬兄等陳阿西說明石綿工廠內情，沒來。與欽禮君雜談，真討厭月娥老來拜託種種事情，又要來託對商會借款。今天接到碧蓮來信，請我一定今晚下南，但總不想去，覺得太累了。……
2	1947年（民36年，37歲） 9月14日　日	早晨十點炎秋兄來訪，一塊兒談了一會兒，一同到吳石山家去，在吳宅吃午飯，兩點回家，阿海自基隆來玩，下午就睡覺。晚飯後到曾秘書公館談談去。今天接到碧蓮來信，因不去台南，很可愛的生氣，據她的脾氣，很懷疑將來家庭生活是否能完美。
2	1947年（民36年，37歲） 9月15日　月	早晨李清漂、陳振茂、林三江君來訪，一同給蘭洲君、甘君調查拍賣工廠，午飯在「興樂」請他們吃。今天碧蓮來一封很沉痛的信，他方母親也以沉痛的態度告訴她近來身體頓衰，也許不能持久，叫預備後事並且趕快結婚，聽得很痛心。與碧蓮到了這個地步，絕對不能拋棄她，但她父親的問題又暫時不能解決，實在進退兩難，但眼見母親衰弱悶苦的樣子，實在難忍，或者當初我應該選擇圓花，現在後悔已經來不及，煩得很，悶得很。
2	1947年（民36年，37歲） 9月16日　火	早晨寫一封信給程檢察官，希望他能提早偵察〔查〕，釋放回家，同時寫一封信安慰碧蓮。十點到台陽訪問許媽瞈，請他幫助解決林喜一砂糖事件。又到衛生處找張弘貴，請他給母親看病。下午到區公所手續國民身分證。今天起修理圍牆。晚上張和貴君同許子秋君來訪，檢查母親身體，結果並無大病。
2	1947年（民36年，37歲） 9月17日　水	早晨九點多到公路局見邵督導課課長商洽豐原土牛輕便鐵路事宜。十點到景山兄公司閒談。十一點到中南，楊基流君、郭君、李金鐘、王萬傳、賴尚崑、謝、蕭合純各兄來訪，談經濟界的將來及價格之變動。下午六點半到景山兄公館，他請李清漂兄約我作陪，同宴會還有黃千里、楊蘭洲、周耀星、陳振茂諸位，宴後互相談論台省政府之無能與中國政治之腐敗，談到十點多鐘纔回家。聽說今宵明發君來等半天。
2	1947年（民36年，37歲） 9月18日　木	早晨八點半到法院，因今天明發君由警備司令部審判戰犯軍事法庭偵察〔查〕，與天賦哥、徐松柏、吳彩、楊基立等人在側護慰他。十一點多由軍法官黃偵察〔查〕完畢，他被扣押，給他辦具保出外。十二點帶遊〔游〕庭丁來對保，因吳姊夫回來，也就叫他給辦。飯後易金枝、李金鐘等來訪談話。下班後看吳姊夫尚未回來，很不安，是否沒有保出來。到了七點多鐘，吳姊夫回來，知道已經保出來，方放心。
2	1947年（民36年，37歲） 9月19日　金	早晨李當發君來商量海員合作社問題，給他幾點指示，中飯時在中南與吳姊夫、郭君商量，他們都很贊成。兩點很無聊，到「國際」看電影去，沒有意思。四點帶景山兄到建設廳找蘭洲兄、甘競昌君打聽香水工廠事情。晚上元雄君為投考中央政治學校事來訪。這幾天都沒睡好。
2	1947年（民36年，37歲） 9月20日　土	早晨乘七點二十分的車南下，在彰化換快車到了嘉義下車，圓花在車站等候著，與她到了一間茶房吃冰，告訴她我已經不能與她結婚請不要等我，看她今天很沉重，怕這樣延下去耽誤她的青春。乘四點二十五分的車由嘉義到台南，圓花到車站來送行，碧蓮自新營站上車來歡迎，看她很可愛。……。吃晚飯後拜訪程檢察官，等一個鐘頭，他回來，懇請他速辦張旭昇案且早日結束放回歸家，他也很誠意答應。
2	1947年（民36年，37歲） 9月21日　日	早晨八點半碧蓮到旅館來訪，與她談訂婚、結婚日期，並計劃婚後的生活方針。我希望她父親10月上旬能恢復自己〔由〕，10月下旬可訂婚，11月可結婚，未知事情是否照人願。……。晚飯後她母親又來了，她因要送我到車站內來的，並且希望我到南師張校長，求他幫助。我雖認為不必要，但為使她放心起見，假裝拜訪張校長去。乘十點五分的快車離開台南返北。
2	1947年（民36年，37歲） 9月22日　月	早晨七點到台北，先回家再到交通處，沒有事，十一點回家睡覺，下午再上班。今天起辦公時間改為上午八點至十二時，下午一時半至五時半，頓覺下午辦公時間太長。四點訪問蘭洲兄去，一同喝花生仁湯去。晚上月鳩弟弟與他岳父詹和君兄來訪，說後天要請吃飯，因很累，他們走後就睡覺。
2	1947年（民36年，37歲） 9月23日　火	早晨陳亭卿君與楊明發君來訪，談了一會兒關於二二八事變事情。與明發君到農林處看基銓君去，下午在建台與金鐘君談買鐵釘事。七點多楊明發君、二姊到陳春印公館去，到處談的都是大同小異，批判政府的作風。因自己的床讓給明發君，整夜睡不著覺。
2	1947年（民36年，37歲） 9月24日　水	李當發君今天送一部海員服務社規章，以資參考。高雄葉君與李金鐘君來訪，昨天鐵釘沒有買成功。因昨日沒有睡好，累得很，下午四點叫交通車送米回家，就在家少憩。六點被詹和兩先生請吃晚餐，據說今天是保儀大夫生日，他們就敬慕他的遺德祭之，同席還有民眾教育館長王潔宗與張和貴兩君，與他們談得很久。今天母親發燒到39度，很不放心。碧蓮她父親的書類尚未送到法院，很詫異。
2	1947年（民36年，37歲） 9月25日　木	十點半到商會見陳啟清兄，聽說他老兄明天到北，務請一同到基隆去一趟，我答應他。十一點到公司，金鐘、尚崑、香港吳君來訪。最近到處檢收都不叫我去，覺得很沒有意思，啊！這樣的社會實在難於生存。今天母親的身體稍微好一點，圍牆好了一半，前庭看得廣，而且幽靜地多了。
2	1947年（民36年，37歲） 9月26日　金	早晨南京回來的楊杏庭君來訪，與他談了幾十分鐘的台灣社會經濟現況。母親的病還是不好，下午宗仁到公司來，帶他們到保健館去，王博士沒在。晚上吳耀輝君來訪，一同訪問陳慶華君去，打聽關於審議二二八事變的關係者。不在中王博士來看母親的病，回來時太晚，沒有見著他，很惋惜，想細聽他母親的病狀與治療方法。
2	1947年（民36年，37歲） 9月27日　土	早晨十一點到光漢賓館拜訪陳啟琛兄去，沒在。午飯時賴尚崑兄來訪，為買油事談了一會兒就走了。下午四點再訪啟琛兄去，他希望我一同到基隆去，我看他為人相當誠懇，擬與他走一趟。圍牆今天竣工，使我很不滿意。母親的病今天好像更衰弱，傭女足仔尤其可惡，現在家裡狼狽的這個樣子，她說要走了，蠻女無法教導。因這幾天太累了，晚上很早就睡覺。
2	1947年（民36年，37歲） 9月28日　日	母親的病，今天更是衰弱，如今尚未知何病，心裡很煩悶、擔憂。十點董丁山君來訪，十一點拜訪景山君去，沒在，留董君在家吃中飯。下午陳仲凱君來訪，商量海員工會合作社事。五點王耀東博士來訪，他說母親是腎盂炎，相當麻煩的病，不許吃太多鹽分、蛋白質東西，可以說沒有東西可吃。今天接到碧蓮一封信，說她父親的關係書類已經送達到檢察署，但是擔任的不是程檢察官，是另外一個余檢察官，很失望。過去的工作──啊！那艱難的工作，都變成水泡，心裡實在難受，母親又責備與碧蓮未知何時再能結婚，她的身體已經太衰弱了，無法管家。想來思去，萬緒千愁，覺得人生在世，實在乏味，又想起淑英在世，實在多麼快樂過日子，如今一天活一天愁，明月在上，告訴流淚，她都默而不語。
2	1947年（民36年，37歲） 9月29日　月	8月15中秋節又來到人間了，8月中秋──啊！這是何等可紀念的一天啊！過去與淑英在中秋節每年都請客賞月，與她永別兩年將要過去了，這兩年是多麼寂寞啊！今天是基榮兄結婚的好日子，也就參加他的婚式，在中山堂舉行，一共來了六、七十人，因吃西餐的關係吧，覺得並不熱鬧。回家已經九點了，想昨天吃藥，母親的身體今天一定好得多，但是不但不見得好，而且更衰弱了，溫度又老在39度上下，很是擔心，也無精神看月亮，如果萬一……我要怎麼辦，想起來真暗淡得很。我實在太對不起母親，應當早一點請醫治療。過去我在北平病的時候，母親多麼親切為我看護，啊！我是一個不孝子，尤其最近的精神都被碧蓮一個女子占領，未顧別事，愈想愈傷心，對明月獨自流淚難過。
2	1947年（民36年，37歲） 9月30日　火	早晨到保健館見王館長，與他商量對母親的病態當如何措置。他勸我入醫院並且告訴我，她的病相當嚴重，自保健館一直回家，今天依然小便很少，大概王博士診斷她是腎盂炎是不錯的。兩點到付〔附〕屬醫院與第一內科翁醫長商量入醫院事，他也答應。四點就把母親送到醫院第11號室。經翁醫長診斷的結果並沒有那麼嚴重，稍微放心，一直跟母親在醫院，到了七點鐘回家，晚上使瓊仔陪伴她住院，這幾天精神上的疲勞，使我糊里糊塗就睡下去。
2	1947年（民36年，37歲） 10月1日　水	早晨八點到醫院看母親，溫度並不下來，下午五點又到醫院去，據許大夫說母親不算是腎盂炎，也許可能患傷寒病，這使我更擔憂。午飯到中南，乾兄與朱啟全君為樸〔?〕耕事來訪。下午三點半於交通處開業務座談會，新設福利委員會，被推為委員。四點陳中凱君為合作社事來訪。晚上與三個小孩很寂寞地想母親，八點接到碧蓮電報，叫我乘夜快車南下，但是現在母親的病這樣嚴重，有甚麼方法去呢！噯！命運啊！
